,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
38,3515,華擎科技股份有限公司,華擎,電腦及週邊設備業,－,臺北市北投區中央南路二段37號2樓,80333613,童旭田,許隆倫,陳健宏,總管理處處長,李蕙如,(02)2896-5588,91/05/10,96/11/08,新台幣 10.0000元,1229254290,122925429,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓?,安永聯合會計師事務所,楊智惠,余倩如,ASROCK,"2F ., NO. 37 , Sec.2 , Jhongyang S. Rd ., Beitou DistrictTaipei City , Taiwan ( R. O. C )",(02)2893-1337,Edward9_Chen@asrock.com.tw,http://www.asrock.com.tw,陳健宏,總管理處處長,(02)2896-5588,Edward9_Chen@asrock.com.tw,http://www.asrock.com/general/about.tw.asp?cat=Stakeholder
39,3701,大眾全球投資控股股份有限公司,大眾控,電腦及週邊設備業,－,台北市內湖區陽光街300號1至9樓,27242184,簡明仁,簡民智,羅安棣,副總經理,林東興,(02)8751-8751,93/08/30,93/08/30,新台幣 10.0000元,1903445540,190344554,21000000,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,張淑瓊,林鈞堯,FICG,"1~9F., No.300, Yang Guang St., NeiHu, Taipei, TaiwanTAIPEI TAIWAN",(02)8751-8777,ANDY_LO@FIC.COM.TW,http://www.ficg.com.tw/,林東興,資深經理,(02)87518751#8502,JASPER_LIN@fic.com.tw,http://www.ficg.com.tw/FICG/relation.aspx
40,3706,神達投資控股股份有限公司,神達,電腦及週邊設備業,－,桃園市龜山區文化二路202號,53677966,苗豐強,何繼武,何繼武,總經理,黃秀玲,(03)328-9000,102/09/12,102/09/12,新台幣 10.0000元,12065567890,1206556789,0,0,合併,每年,董事會,中國信託商業銀行股份有限公司,(02)6636-5566,台北市重慶南路一段八十三號五樓,資誠聯合會計師事務所,劉倩瑜,鄭雅慧,MHC,"No. 202, Wenhua 2nd Rd., Guishan Dist., Taoyuan City 33383, Taiwan, R.O.C.Taoyuan City, Taiwan R.O.C",(03)327-6320,stock@mic.com.tw,www.mitac.com,黃婷溶,公共關係經理,(03)3289000,stock@mic.com.tw,https://www.mitac.com/zh-TW/stakeholders/index
41,3712,永崴投資控股股份有限公司,永崴投控,電腦及週邊設備業,－,新北市土城區中央路四段49號,24813370,郭台強,郭台強,洪雪芬,經理,林坤煌,22699866,107/10/01,107/10/01,新台幣 10.0000元,2462421460,246242146,0,0,合併,每年,董事會,福邦證券股份有限公司,23711658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,林瑟凱,梁益彰,FIT,"NO.49, SEC.4, ZHONGYANG RDTU CHENG DIST., NEW TAIPEI CITY TAIWAN",22680738,-,www.fit-holding.com,洪雪芬,經理,22699866,jenny.hung@foxlinkimage.com,-
42,4916,事欣科技股份有限公司,事欣科,電腦及週邊設備業,－,320桃園市中壢區健行路169號4樓,13000192,廖文嘉,廖文嘉,吳秀碧,財務長,李神龍,034575535,90/12/27,102/11/21,新台幣 10.0000元,834515680,83451568,0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,0223892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,陳培德,陳俊宏,PARPRO,"4F., No. 169, Jianxing Rd., Zhongli Dist., Taoyuan City 320, Taiwan (R.O.C.)Taiwan",034682431,info.pec.tw,Http://www.parpro.com,吳秀碧,財務長,03-4575535,ir@parpro.com.tw,http://www.pec.tw/web/stakeholder
43,4938,和碩聯合科技股份有限公司,和碩,電腦及週邊設備業,－,台北市北投區立功街76號5樓,28689155,童子賢,廖賜政,吳薌薌,財務長,左敬業,02-81439001,96/06/27,99/06/24,新台幣 10.0000元,26691315560,2669131556,0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,曾國禓,于紀隆,Pegatron,"5F, No. 76, Ligong St., BeitouTaipei, Taiwan",02-28939366,ir@pegatroncorp.com,www.pegatroncorp.com,陳瑩,專案主任,02-81439001,ir@pegatroncorp.com,http://www.pegatroncorp.com/csr/view/id/5/lang/zh_TW
44,5215,科嘉(開曼)股份有限公司,科嘉-KY,電腦及週邊設備業,KY 開曼群島,新北市中和區連城路168號8樓,31618486,林志峰,何和和,林志峰,董事長,何和和,(02)2243-6177,98/08/17,100/12/26,新台幣 10.0000元,643375000,64337500,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2383-6888,台北市中正區忠孝西路一段六號六樓,勤業眾信聯合會計師事務所,謝建新,張耿禧,KO JA,"8F., No.168, Liancheng Rd., Zhonghe Dist.23553New Taipei City 235, Taiwan(R.O.C.)",(02)2243-6181,koja.tw@koja.com.tw,http://www.koja.com.tw,葉帛鑫,稽核經理,(02)2243-6177,koja.tw@koja.com.tw,http://www.koja.com.tw
45,5258,虹堡科技股份有限公司,虹堡,電腦及週邊設備業,－,(23143)新北市新店區北新路3段207-5號6樓,84188062,辛華熙,林鴻鈞,林書良,副總經理,塗美雲,(02)8913-1771,82/04/20,105/12/30,新台幣 10.0000元,895425790,89542579,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,10489 台北市中山區建國北路1段96號B1,資誠聯合會計師事務所,黃世鈞,葉翠苗,Castles,"6F.,No.207-5, Sec. 3, Beixin Rd., Xindian Dist.,New Taipei City 231, Taiwan (R.O.C.)",(02)8913-1772,spokesperson@castech.com.tw,http://www.castlestech.com,林書良,副總經理,(02)8913-1771,spokesperson@castech.com.tw,http://www.castlestech.com/zh-hant/%e5%88%a9%e5%ae%b3%e9%97%9c%e4%bf%82%e4%ba%ba%e8%81%af%e7%b5%a1%e
46,6117,迎廣科技股份有限公司,迎廣,電腦及週邊設備業,－,桃園市龜山區南上路350巷57號,09497109,賴文賢,黃國輝,康博興,特助,李淑玲,(03)3229898,74/12/11,92/08/25,新台幣 10.0000元,886500000,88650000,0,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,台北市東興路8號1樓,安永聯合會計師事務所,劉慧媛,楊智惠,IN WIN,"NO 57 LANE 350 NANSHANG ROAD　GUEISHAN HSIANG,TAOYUAN TAIWAN",(03)3527808,peter.kan@in-win.com.tw,https://www.in-win.com/,康博興,特助,(03)3229898#1226,peter.kan@in-win.com.tw,https://www.in-win.com/tw/csr/stakeholders-area
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,6128,上福全球科技股份有限公司,上福,電腦及週邊設備業,－,台中市梧棲區自強路50號,56625344,王瑞宏,王瑞麒,黃懷德,執行副總,黃育華,04-26393103,67/07/12,92/06/16,新台幣 10.0000元,1275887400,127588740,0,0,合併,每年,股東會,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,黃子評,黃宇廷,GPI,"50. Tzu-Chiang Rd., Wu-Chi Town, Taichung City, Taiwan",04-26396204,gpico@ms7.hinet.net,www.gpi.com.tw,黃裕程,董事室高級專員,04-26393103,csr@gpi.com.tw,https://www.gpi.com.tw/csr-4.html
49,6166,凌華科技股份有限公司,凌華,電腦及週邊設備業,－,桃園市龜山區華亞一路66號,89593343,劉鈞,劉鈞,陳淑芬,財務協理,林郁庭,(03)216-5088,84/08/29,93/11/08,新台幣 10.0000元,2174972570,217497257,14707559,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,王儀雯,林文欽,ADLINK,"No. 66, Huaya 1st Rd., Guishan Dist.,Taoyuan City 333411, Taiwan(R.O.C.)",(03)328-5717,service@adlinktech.com,www.adlinktech.com,陳淑芬,財務協理,(02)8226-5877,iris.chen@adlinktech.com,http://www.adlinktech.com/big5/investor/
50,6172,互億科技股份有限公司,互億,電腦及週邊設備業,－,新竹市水利路21號,16144475,廖年豐,廖年豐,廖年豐,總經理,陳宇閎,03-5729399,86/08/08,93/05/24,新台幣 10.0000元,300000000,30000000,3957832,0,個別,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3F,待聘任,待聘任,待聘任,Billionton,"No.21, Sui-Lih Rd, Hsin-Chu, Taiwan",03-5729393,ivy.huang@billionton.com.tw,www.billionton.com.tw,陳宇閎,業務協理,03-5729399#200,steven.chen@billionton.com.tw,www.billionton.com.tw
51,6206,飛捷科技股份有限公司,飛捷,電腦及週邊設備業,－,台北市內湖區行愛路168號,21230513,林大成,卓君弘/徐嘉宏,徐嘉宏,總經理,謝勝文,87914988,73/08/13,93/08/03,新台幣 10.0000元,1430623240,143062324,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,27023999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,張惠貞,施威銘,FLYTECH,"No. 168, Sing-ai Rd.,Neihu District, Taipei City , Taiwan",27914666,mamiclee@flytech.com.tw,http://www.flytech.com,謝勝文,董事長特助,87914988,publicrelationship@flytech.com.tw,http://www.flytech.com
52,6230,尼得科超眾科技股份有限公司,尼得科超眾,電腦及週邊設備業,－,新北市三重區中興北街184-3號,34005476,永井 淳一,無,林志仁,副總經理,林碧雲,02-29952666,62/12/14,99/09/16,新台幣 10.0000元,863433960,86343396,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號地下一樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,NCCI,"No. 184-3, Zhongxing N. St., Sanchong Dist.,New Taipei City 241, Taiwan (R.O.C.)",02-29958258,miss_lin@ccic.com.tw,www.ccic.com.tw,林志仁,副總經理,02-29952666#1633,allen_lin@ccic.com.tw,http://www.ccic.com.tw/upload/doc/csr2.pdf
53,6235,華孚科技股份有限公司,華孚,電腦及週邊設備業,－,桃園市平鎮區太平東路1號5樓,35383165,蔡豐賜,甘錦添,甘錦添,總經理,黃詩嵋,03-450-2688,43/01/23,93/08/23,新台幣 10.0000元,1716334560,171633456,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林文欽,王儀雯,Waffer,"5F., No.1, Taiping E. Rd., Pingzhen Dist.,Taoyuan City 324, Taiwan (R.O.C.)",03-450-0100,spokesman@waffer.com.tw,www.waffer.com.tw,黃詩嵋,代理發言人,03-450-2688,annie.huang@waffer.com.tw,www.waffer.com.tw/ContactUs/Message
54,6277,宏正自動科技股份有限公司,宏正,電腦及週邊設備業,－,新北市汐止區大同路二段125號3樓,12403422,陳尚仲,陳尚仲,陳健南,總管理處資深協理,闕燕玲,02-86926789,68/07/06,92/10/30,新台幣 10.0000元,1194711660,119471166,0,0,合併,每季,董事會,中國信託商業銀行,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃柏淑,吳仲舜,ATEN,"3F., No.125, Sec. 2, Datong Rd.Sijhih District.,New Taipei City,Taiwan",02-86926577,IR@aten.com.tw,http://www.aten.com/tw/zh/,陳健南,總管理處資深協理暨發言人,02-86926789,IR@aten.com.tw,http://www.aten.com/tw/zh/aten-info/csr/page-stakeholders/
55,6414,樺漢科技股份有限公司,樺漢,電腦及週邊設備業,－,(235)新北市中和區建康路10號3至6樓,70380046,朱復銓,蔡能吉,吳友梅,財務長,蔡能吉,02-5590-8050,88/07/12,103/03/28,新台幣 10.0000元,1018120190,101812019,0,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,ENNOCONN,"3-6F., No.10, Jiankang Rd., Zhonghe DistNew Taipei City 235, Taiwan (R.O.C.)",02-5590-8051,Stockaffairs@ennoconn.com,http://www.ennoconn.com,葉明宗,資深專員,02-5590-8050,stockaffairs@ennoconn.com,http://www.ennoconn.com
56,6579,研揚科技股份有限公司,研揚,電腦及週邊設備業,－,新北市新店區寶橋路235巷135號5樓,53113073,莊永順,林建宏,杜昀真,資深協理,莊健群,(02)8919-1234,99/12/01,106/08/21,新台幣 10.0000元,1484984680,148498468,0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,(02)2314-8800,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,張淑瓊,林鈞堯,AAEON,"5F., No.135, Ln. 235, Baoqiao Rd.,Xindian Dist., New Taipei City 231, ROC",(02)8919-1053,speaker@aaeon.com.tw,http://www.aaeon.com,杜昀真,資深協理,(02)8919-1234,speaker@aaeon.com.tw,http://www.aaeon.com
57,6591,動力科技股份有限公司,動力-KY,電腦及週邊設備業,KY 開曼群島,新北市中和區建八路16號6樓之2,42461124,許文昉,許文昉,姚成旻,副總經理,王健達,02-8226-3300,102/11/28,106/12/28,新台幣 10.0000元,320979270,32097927,0,0,合併,每年,董事會,康和綜合證券股份有限公司,02-8787-1888,台北市基隆路1段176號B1,勤業眾信聯合會計師事務所,謝東儒,林旺生,SUN MAX,"6F.-2, No.16, Jian 8th Rd., Zhonghe DistNew Taipei City 235, Taiwan (R.O.C.)",02-8226-3311,spokesman@powerlogic.tw,http://www.sun-max.com.tw,姚成旻,副總經理,02-8226-3300,IR@powerlogic.tw,http://www.sun-max.com.tw/about.aspx?id=test3
58,6669,緯穎科技服務股份有限公司,緯穎,電腦及週邊設備業,－,新北市汐止區新台五路一段90號8樓,53687704,林憲銘,洪麗(宓冉),洪麗(宓冉),副董事長暨執行長,陳昌偉,(02)6615-8888,101/03/03,108/03/27,新台幣 10.0000元,1748407910,174840791,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,唐嘉鍵,黃明宏,Wiwynn,"8F, 90, Sec.1, Xintai 5th Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C",(02)6615-8999,IR@wiwynn.com,https://www.wiwynn.com,陳昌偉,財務長,(02)6615-8888,IR@wiwynn.com,https://www.wiwynn.com
59,8114,振樺電子股份有限公司,振樺電,電腦及週邊設備業,－,新北市土城區大同街23號,12514341,陳茂強,陳茂強,徐瑞妤,協理,顏佳怡,02-2268-5577,73/08/11,101/11/26,新台幣 10.0000元,1060749190,74921772,0,31153147,合併,每年,股東會,元大證券股務代理部,02-2586-5859,台北市承德路三段210號B1樓,安侯建業聯合會計師事務所,于紀隆,陳蓓琪,POSIFLEX,"No.23, Datong St., Tucheng Dist.New Taipei City 236, Taiwan (R.O.C.)",02-2268-5388,ir@posiflex.com.tw,www.posiflex.com.tw,徐瑞妤,協理,02-2268-5577,ir@posiflex.com.tw,http://www.posiflex.com.tw/zh-TW/company-overview/index
60,8163,達方電子股份有限公司,達方,電腦及週邊設備業,－,桃園市龜山區山鶯路167-1號,16081507,蘇開建,蔡耀坤,林獻章,副總經理,林豐正/蘇柏翰,03-2508800,86/05/08,96/11/28,新台幣 10.0000元,2800000010,280000001,0,0,合併,每年,董事會,台新證券股務代理部,(02)25048125,臺北市建國北路一段96號B1,安侯建業聯合會計師事務所,張惠貞,施威銘,DARFON,"167-1 Shan-ying Road, GueishanTaoyuan 333, Taiwan, R.O.C.",03-3592291,INVESTOR@DARFON.COM.TW,WWW.DARFON.COM.TW,蘇柏翰,處長,03-2508800,investor@darfon.com.tw,http://www.darfon.com.tw/tw/Investor_Governance4.asp
61,8210,勤誠興業股份有限公司,勤誠,電腦及週邊設備業,－,新北市新莊區中原路558號18樓,05143647,陳美琪,陳亞男,陳亞男,總經理,黃萬明,(02)8226-5500,72/12/05,100/12/01,新台幣 10.0000元,1207884500,120788450,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,潘慧玲,林鈞堯,CHENBRO,"18F., No.558,Zhongyuan Rd.,Xinzhuang Dist, New Taipei City Taiwan",(02)8226-5395,ir@chenbro.com,www.chenbro.com,蔡沛穎,投資人關係,(02)8226-5500,ir@chenbro.com,http://www.chenbro.com/zh-T W/Page/stakeholder
62,9912,偉聯科技股份有限公司,偉聯,電腦及週邊設備業,－,台北市南港區園區街3之1號五樓之1,20792640,皮華中,趙欣媛,趙欣媛,總經理,鹿琬為,02-26558080,67/05/18,81/08/08,新台幣 10.0000元,546245690,54624569,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南二段97號地下二樓,安侯建業聯合會計師事務所,區耀軍,郭冠纓,AIC,"5F-1, No. 3-1, Park Street, Nangang District, Taipei, 11503, TaiwanTaipei,Taiwan, R.O.C.",02-26557878,stockaffairs@agneovo.com,http://www.agneovo.com/,鹿琬為,經理,02-26558080#601,stockaffairs@agneovo.com,https://www.agneovo.com/tw/%e5%88%a9%e7%9b%8a%e9%97%9c%e4%bf%82%e4%ba%ba%e5%b0%88%e5%8d%80
