,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
39,3673,"TPK Holding Co., Ltd.",TPK-KY,光電業,KY 開曼群島,台北市內湖區民權東路六段13之18號(訴訟及非訟代理人聯絡處),31805657,江朝瑞,謝立群,江朝瑞,董事長,謝立群/劉詩亮,02-7727-1199,94/11/21,99/10/29,新台幣 10.0000元,4066637590,406663759,0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,"台北市承德路三段210號B1,B2",勤業眾信聯合會計師事務所,郭慈容,莊碧玉,TPK,"No.13-18, Sec. 6, Min Quan E. Rd., Neihu Dist.,Taipei, Taiwan, R.O.C.",02-7727-1200,Stock@tpk.com,http://www.tpk.com,劉詩亮,策略長,02-7727-1199,ir@tpk.com,http://www.tpk.com
40,3714,富采投資控股股份有限公司,富采,光電業,－,新竹市東區公道五路三段1號7樓之5,83202930,李秉傑,李秉傑,張博儀,副總經理,曾家煒,03-5679000,110/01/06,110/01/06,新台幣 10.0000元,6852514600,685251460,0,0,合併,每季,董事會,宏遠證券股份有限公司,02-23268818,台北市信義路四段236號3樓,資誠聯合會計師事務所,李典易,周建宏,ENNOSTAR,"7F.-5, No. 1, Sec. 3, Gongdao 5th Rd., East Dist.Hsinchu 300, Taiwan, R.O.C",03-5779900,ir@Ennostar.com,http://www.ennostar.com,曾家煒,經理,03-5679000#339104,ir@Ennostar.com,https://www.ennostar.com/contact
41,4934,太極能源科技股份有限公司,太極,光電業,－,桃園市中壢區復興里中壢工業區自強一路5號,28675574,謝清福,謝明凱,謝明凱,總經理,余秀珍,03-455-5807,96/05/14,100/08/16,新台幣 10.0000元,2250000000,225000000,14023475,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,李麗凰,池瑞全,Tainergy,"NO.5, TZU-CHIANG 1ST RD., ZHONGLI DIST.,TAOYUAN CITY 320, TAIWAN (R.O.C.)",03-455-5383,tainergy@tainergy.com,http//www.tainergy.com,余秀珍,經理,02-27883798,tainergy@tainergy.com,http//www.tainergy.com
42,4935,茂林光電科技(開曼)股份有限公司,茂林-KY,光電業,KY 開曼群島,桃園市中壢區民權路三段1149號,26797925,李滿祥,蔡宗霖,蔡宗霖,總經理,莊美真,03-4262828,89/07/28,100/07/28,新台幣 10.0000元,1309370910,130937091,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,陳招美,虞成全,GLT,"1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan1149,Sec.3,Min-Chuan Rd,Chung-Li,Taiwan",03-4251919,IR@glthome.com.tw,http://www.glthome.com.tw/,莊美真,協理,03-4262828,ir@glthome.com.tw,http://www.glthome.com.tw/2-1_relation_c.html
43,4942,嘉彰股份有限公司,嘉彰,光電業,－,桃園市蘆竹區南山路二段205巷45號,22164527,宋貴修,宋貴修,鄭力銓,財務長,陳之軒,03-3228175,74/09/09,100/06/27,新台幣 10.0000元,1423676130,142367613,0,0,合併,每年,股東會,兆豐證券股份有限公司,02-3393-0898,台北市忠孝東路2段95號1樓,勤業眾信聯合會計師事務所,黃堯麟,李穗青,Chia Chang,"No. 45, Lane 205, Nanshan Road Section 2Luchu Township, Taoyuan, Taiwan, R.O.C",03-3111652,ir@chiachang.com,http://www.chiachang.com,陳雅琳 & 陳慧珊,經理 & 專員,03-3226968,ir@chiachang.com,http://chiachang.com/ChiaGroup/profile_5d.aspx
44,4956,光鋐科技股份有限公司,光鋐,光電業,－,台南市新市區看西路7號,28334226,許明森,許明森,許明森,董事長,鄧美珍,06-5050101,95/06/12,100/10/24,新台幣 10.0000元,1004082360,100408236,0,0,合併,每年,股東會,富邦證券股份有限公司股務代理部,02-23611300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,李季珍,楊朝欽,Epileds,"No.7, Kanxi Rd., Xinshi Dist,Tainan City ,Taiwan(R.O.C.)",06-5056533,sandyteng@epileds.com.tw,www.epileds.com.tw,鄧美珍,財務部經理,06-5050101,ir@epileds.com.tw,http://www.epileds.com.tw/stakeholder_contact.aspx
45,4960,誠美材料科技股份有限公司,誠美材,光電業,－,74148台南市善化區木柵港西路13號,27790294,何昭陽,羅來煌,盛海天,副總經理,黃培明,(06)5889988,94/05/17,100/10/24,新台幣 10.0000元,6755335000,675533500,0,0,合併,每半會計年度,董事會,台新證券股務代理部,(02)2504-8125,10489台北市建國北路一段96號B1,資誠聯合會計師事務所,吳建志,劉子猛,CMMT,"NO.13,Muzhagang West Rd.,Shanhua Dist., Tainan City, Taiwan",(06)5091010,cmmt_ir@cmmt.com.tw,www.cmmt.com.tw,盛海天,副總經理,(06)5889988,cmmt_ir@cmmt.com.tw,http://www.cmmt.com.tw/stakeholder.php?lang=zh
46,4976,佳凌科技股份有限公司,佳凌,光電業,－,台中市潭子區建國路24號,70848492,劉嘉彬,劉嘉彬,柯卉蓁,協理,黃映蓉,04-25353658,91/12/26,101/11/20,新台幣 10.0000元,1387410000,138741000,0,0,個別,每年,董事會,福邦證券(股)股務代理部,(02)2371-1658,10041 台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,吳俊源,陳政學,Calin,"24, Chien Kuo Rd., Tan Tzu DistTaichung County 42760, Taiwan, R.O.C",04-25352916,calin.2100@calin.com.tw,http://www.calin.com.tw,柯卉蓁,協理,04-25353658,calin.2100@calin.com.tw,http://www.calin.com.tw/sha.php?m=ins
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,5234,達興材料股份有限公司,達興材料,光電業,－,臺中市西屯區科園一路15號,28357108,林正一,郭宗鑫,郭宗鑫,總經理,劉燕珍,04-24608889,95/07/12,101/07/16,新台幣 10.0000元,1027159110,102715911,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,曾渼鈺,呂倩慧,DAXIN,"No. 15, Keyuan 1st Rd. Central Taiwan Science ParkTaichung City, Taiwan, R.O.C.",04-24608897,ir@daxinmat.com,http://www.daxinmat.com,洪寶惠,經理,04-24608889,ir@daxinmat.com,http://www.daxinmat.com/?sn=885&lang=zh-TW
49,5243,乙盛精密工業股份有限公司,乙盛-KY,光電業,KY 開曼群島,新北市土城區中央路四段2號12樓之3,01895435,蔡嘉祥,蔡嘉祥,林猷清,財務長,劉俐伶,02-2267-3272,97/06/17,102/11/25,新台幣 10.0000元,1685289150,168528915,0,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,黃毅民,徐文亞,ESON,"12F.-3, No.2, Sec. 4, Zhongyang Rd., Tucheng Dist.,New Taipei City 236, Taiwan (R.O.C.)",02-2267-3292,eson-ir@eson.com.cn,www.eson.com.cn,劉俐伶,代理發言人,02-2267-3272,eson-ir@eson.com.cn,http://www.eson.com.cn/investments-list.php?id=c-1&lang=tw
50,5484,慧友電子股份有限公司,慧友,光電業,－,新北市深坑區北深路三段270巷8號2樓,89639615,莊永順,莊永順,陳建良,財會經理,江昀樺,(02)2662-2338,84/07/18,92/08/25,新台幣 10.0000元,534010000,53401000,0,0,合併,每年,董事會,福邦證券(股)有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,張淑瓊,翁世榮,EverFocus,"2F, No.8, Ln. 270, Sec. 3, Beishen Rd., Shenkeng Dist.New Taipei City, Taiwan",(02)2662-2603,Marketing@everfocus.com.tw,www.EverFocus.com.tw,陳建良,財會經理,26622338#133,investor@everfocus.com.tw,www.everfocus.com.tw/HQ/Corporate/ConsumerCare.aspx
51,6116,瀚宇彩晶股份有限公司,彩晶,光電業,－,台北市信義區松智路1號26樓,16450500,焦佑麒,焦佑麒,簡宏毅,處長,張志銘處長,02-55550077,87/06/18,93/09/06,新台幣 10.0000元,30271868510,3027186851,0,0,合併,每年,股東會,瀚宇彩晶股份有限公司股務辦事處,02-27905885,台北市內湖區行善路398號8樓,資誠聯合會計師事務所,陳晉昌,廖福銘,Hannstar,"26F, No. 1, Songzhi Rd., Xinyi Dist.,Taipei City 110, Taiwan, R.O.C.",02-55794462,service@hannstar.com,www.hannstar.com,簡宏毅,處長,02-55550077,ir@hannstar.com,http://www.hannstar.com/Common.aspx?mid=227&tmid=6&modid=1
52,6120,達運精密工業股份有限公司,達運,光電業,－,新竹縣湖口鄉光復北路20-1號,23504361,蔡國新,黃勝凱,荊國泰,財務長,林婉茹,03-5668000,78/10/13,95/09/13,新台幣 10.0000元,6655551140,665555114,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,郭士華,吳俊源,DARWIN,"No.20-1, Guangfu N. Rd., Hukou Township,Hsinchu County, Taiwan, R.O.C.",03-5668088,ir@darwinprecisions.com,www.darwinprecisions.com,荊國泰,財務長,03-5668000,ir@darwinprecisions.com,http://www.darwinprecisions.com/?sn=1315&lang=zh-TW
53,6164,華興電子工業股份有限公司,華興,光電業,－,新北市新店區中正路542-5號5樓,34168978,劉守雄,劉守雄,倪志誠,營運運籌室協理,林美雯,(02)22186891,66/09/06,97/10/21,新台幣 10.0000元,1000002390,100000239,0,0,合併,每年,董事會,中國信託商業銀行股份有限公司,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安永聯合會計師事務所,羅筱靖,張志銘,LEDTECH,"5F.,NO.542-5,ZHONGZHENG RD.,XINDIAN DIST.,　NEW TAIPEI CITY , TAIWAN, R.O.C.",(02)22194336,alvin_ni@ledtech.com.tw,www.ledtech.com,倪志誠,協理,(02)22186891-1100,alvin_ni@ledtech.com.tw,www.ledtech.com
54,6168,宏齊科技股份有限公司,宏齊,光電業,－,新竹市中華路五段522巷18號,89358419,汪秉龍,汪秉龍,蘇育慧,財務部經理,李佳慈,03-5399889,84/03/21,92/08/25,新台幣 10.0000元,2060698010,206069801,0,0,合併,每年,董事會,宏遠證券股份有限公司,02-77198899,台北市信義路四段236號3樓,安永會計師事務所,陳智忠,許新民,HARVATEK CORPOR,"No.18,Lane 522,Section 5,Chung Hwa Road, Hsin Chu, Taiwan R.O.C.Hsin Chu, Taiwan R.O.C.",03-5399237,evasu@harvatek.com.tw,www.harvatek.com,蘇育慧,財務部經理,03-5399889#1200,evasu@harvatek.com.tw,www.harvatek.com
55,6176,瑞儀光電股份有限公司,瑞儀,光電業,－,高雄市前鎮區中六路一號,22101208,王本然,王本然(總執行長),張紋祥,特助,吳青蓉,07-8216151,84/07/24,96/05/15,新台幣 10.0000元,4650272630,465027263,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,02-23268818,台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,楊博任,許振隆,ROEC,No.1 Central 6th Rd. KEPZ Kaohsiung Taiwan R.O.C.,07-8154669,roec@mail.radiant.com.tw,www.radiant.com.tw,吳青蓉,經理,07-8216151,ir@radiant.com.tw,http://www.radiant.com.tw/xhtml/zh/csr02.jsf
56,6209,今國光學工業股份有限公司,今國光,光電業,－,台中市梧棲區向上路九段562巷91號,56654500,陳慶棋,周樑昌,林炳鏻,董事長室特別助理,賴英方,04-26595985,69/06/19,93/11/08,新台幣 10.0000元,1741469310,174146931,0,0,合併,每年,董事會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,蘇定堅,曾棟鋆,KINKO,"NO 91,LANE 562, SECTION 9, XINGSHANG ROADWUGI DIST, TAICHUNG CITY, TAIWAN , ROC",04-26595088,linpinglin@kinko-optical.com,www.kinko-optical.com,林炳鏻,董事長室特別助理,04-26595985,linpinglin@kinko-optical.com,http://www.kinko-optical.com/tw_interested.asp?St=B&FFkindno=22
57,6225,天瀚科技股份有限公司,天瀚,光電業,－,臺北市松山區中正里長安東路2段215號9樓之一,16253228,鄭又晉,鄭又晉,鄭又晉,董事長,陳君玫,02-27771215,86/10/27,93/09/27,新台幣 10.0000元,437236550,43723655,28475894,0,合併,每年,股東會,凱基證券股份有限公司,02-23148800,臺北市重慶南路一段二號五樓,德昌聯合會計師事務所,陳裕勳,林之凱,AIPTEK,"9F.-1, No. 215, Sec. 2, Chang’an E. Rd., Songshan Dist.Taipei City 10552, Taiwan",02-27771161,contact1@aiptek.com.tw,www.aiptek.tw,陳君玫,財務主管,02-27771215,benniechen@aiptek.com.tw,www.aiptek.tw
58,6226,光鼎電子股份有限公司,光鼎,光電業,－,新北市中和區建康路8號11樓,22601800,馬景鵬,馬景鵬,黃政文,財會部副總,馬明珺,02-22253733,76/09/23,97/11/10,新台幣 10.0000元,1160762890,116076289,0,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,梅元貞,周寶蓮,Para Light,"11F., No.8, Jiankang RdZhonghe Dist., New Taipei City 235, Taiw",02-22254800,para@para.com.tw,http://paralighttaiwan.com/,黃政文,財會部副總,02-22253733,kenny.huang@para.com.tw,http://paralighttaiwan.com/
59,6278,台灣表面黏著科技股份有限公司,台表科,光電業,－,桃園市桃園區大樹里桃鶯路437號,23722471,伍開雲,伍開雲,王嘉真,副總,林宏聲,03-2189988,79/03/24,99/08/24,新台幣 10.0000元,2923983530,292398353,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,邱昭賢,李秀玲,TSMT,"No.437, Taoying Rd., Taoyuan Dist., Taoyuan City 330, Taiwan (R.O.C.)Taoyuan 330, Taiwan",03-3637131,jane-wang@tsmt.com,www.tsmt.com.tw,王嘉真,副總,03-2189988,jane-wang@tsmt.com,www.tsmt.com.tw
60,6289,華上光電股份有限公司,華上,光電業,－,新竹縣湖口鄉鳳山村光復北路119號,16743865,華冠生醫材料股份有限公司,李蘇美亮,陳正彬,業務經理,游光榮,03-5986699,87/09/28,92/08/28,新台幣 10.0000元,1047781360,104778136,33675000,0,合併,每年,股東會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,資信聯合會計師事務所,黃增國,戴至柔,AOC,"No.119, Guangfu N. Rd., Hukou Township,Hsinchu County, Taiwan. R.O.C.",03-5985999,spokesman@aocepi.com,http://www.aocepi.com,陳正彬,業務經理,03-5986699#3311,Ben_Chen@aocepi.com,http://www.aocepi.com
61,6405,悅城科技股份有限公司,悅城,光電業,－,桃園市中壢區北園路18號,27340208,陳春夏,陳春夏,陳春夏,董事長,江慶偉,(03)4335831,93/07/13,102/11/28,新台幣 10.0000元,658000000,65800000,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)23148800,台北市重慶南路一段2號4樓,資誠聯合會計師事務所,吳郁隆,林佳鴻,ONANO,"No.18, Beiyuan Rd., Zhongli DistTaoyuan City 32063, Taiwan R.O.C.",(03)4335503,public@onano-nm.com,www.onano-nm.com,江慶偉,處長,(03)4335831,public@onano-nm.com,www.onano-nm.com/interest.html
62,6431,光麗生技控股股份有限公司,光麗-KY,光電業,KY 開曼群島,臺北市中山區建國北路二段66號9樓,41181265,"BRIGHTNESS CO., LTD. 代表人：陳寬聰",張清璉,劉豐嘉,財務部協理,方士慧,02-25178779,101/07/04,103/12/04,新台幣 10.0000元,511708350,51170835,728000,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,池瑞全,薛峻泯,KL,"9F., No. 66, Sec. 2, Jianguo N. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-25174559,PR@kl-holdings.com,http://www.kskl.com.cn,劉豐嘉,財務部協理,02-25178779,Miloliu@kl-holdings.com,http://www.kskl.com.cn/finance01_t.asp
63,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
64,6443,元晶太陽能科技股份有限公司,元晶,光電業,－,新北市新店區北新路3段225號8樓,28997300,偉任投資股份有限公司,洪振仁,江郅豪,副總經理,廖偉然,(02)2912-2199,99/06/24,104/10/01,新台幣 10.0000元,4716914660,445796730,0,25894736,合併,每年,股東會,第一金證券(股)公司股務代理部,(02)2563-5711,台北市大安區安和路一段27號6樓,勤業眾信聯合會計師事務所,黃海悅,陳薔旬,TSEC,"8F, No. 225, Sec. 3, Beixin Rd., Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)",(02)2917-5399,ir@tsecpv.com,www.tsecpv.com,江郅豪,副總經理,(02)2912-2199,spokesman@tsecpv.com,http://www.tsecpv.com/zh-tw/investors/irCorpGovern/related
65,6456,GIS Holding Limited,GIS-KY,光電業,KY 開曼群島,苗栗縣竹南鎮科中路12號8樓(訴訟及非訟代理人聯絡處),41420316,周賢穎,周賢穎,林原平,財務長,蔡明宏,037-777939,100/01/04,104/06/12,新台幣 10.0000元,3379398000,337939800,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,馮敏娟,吳漢期,GIS,"8F, No. 12, Kezhong Road, Zhunan TownshipMiaoli County 350401, Taiwan, R.O.C.",037-777633,ir@gis-touch.com,http://www.gis-touch.com,林原平,財務長,037-777939,ir@gis-touch.com,http://www.gis-touch.com
66,6477,安集科技股份有限公司,安集,光電業,－,台南市安南區科技五路19號,28580346,黃國棟,黃國棟,林婉玲,特別助理,張又菁,06-5105988,96/02/13,105/06/21,新台幣 10.0000元,1145376080,114537608,0,0,合併,每年,董事會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,王騰葦,李季珍,Anji,"No. 19 Keji 5 Th Rd., Annan DistrictTainan 709, Taiwan",06-5105989,anjitek@anjitek.com,http://www.anjitek.com,林婉玲,特別助理,06-5105988,winnie@anjitek.com,http://www.anjitek.com/index.php?option=module&lang=cht&task=pageinfo&id=410&index=1
67,6668,中揚光電股份有限公司,中揚光,光電業,－,台中市南屯區工業區二十二路21號,54258218,鄭成田,李榮洲,施郁祥,副總經理,黃博聲,04-23597888,102/06/04,107/12/12,新台幣 10.0000元,782919760,78291976,0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,安侯建業聯合會計師事務所,王怡文,區耀軍,Zhong Yang,"No.21, Gongyequ 22nd Rd.Nantun Dist., Taichung City ,Taiwan",04-23580809,service@zy-tech.com.tw,http://www.jmo-corp.com,施郁祥,副總經理,04-2359-7888,investor_relations@zy-tech.com.tw,http://www.jmo-corp.com
68,6706,惠特科技股份有限公司,惠特,光電業,－,台中市西屯區工業區35路3號,70697332,徐秋田,賴允晉,羅儷英,財務經理,賴允晉,04-23502319,89/01/25,108/12/19,新台幣 10.0000元,721779350,72177935,0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段二號5樓,勤業眾信聯合會計師事務所,陳慧銘,謝明忠,FitTech,NO.35　3TH　ROAD.　INDUSTRIAL　PARK. N.RD HSINCHU INDUSTRIAL PARKTAICHUNG　TAIWAN　R.O.C.,04-23504502,service-investor@fittech.com.tw,http://www.fittech.com.tw/,羅儷英,財務經理,04-23502319,service-investor@fittech.com.tw,http://www.fittech.com.tw/
69,8104,錸寶科技股份有限公司,錸寶,光電業,－,新竹縣湖口鄉新竹工業區光復北路12號,70766576,葉垂景,陳康,王鼎章,執行長,陳康,03-5989999,89/03/13,108/01/17,新台幣 10.0000元,680090120,68009012,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,104台北市建國北路一段96號B1,安永聯合會計師事務所,鄭清標,陳國帥,RiTdisplay,"No. 12,Kuanfu N. Road, Hsin Chu Industrial Park,Hsin Chu County, Taiwan 30351",03-5989688,invest@ritdisplay.com,http://www.ritdisplay.com,王鼎章,執行長,03-5989999#2824,Invest@ritdisplay.com,http://www.ritdisplay.com
70,8105,凌巨科技股份有限公司,凌巨,光電業,－,苗栗縣頭份市蘆竹里4鄰工業路15號,16432742,田村隆幸,中村浩司,劉德齊,財務會計處處長,謝裕忠,(037)611611,86/12/15,95/12/27,新台幣 10.0000元,4415448510,441544851,152981757,0,合併,每年,董事會,元大證券股份有限公司股務代理部,(02)2586-5859,103台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,陳宜君,林琇宜,GiantPlus,"No.15, Gongye Rd., Lu-Chu Li, Toufen CityMiaoli County, Taiwan, R.O.C.",(037)625622,ir@giantplus.com,www.giantplus.com,陳玉玲,總經理室 副理,(03) 367-9978 #52108,ylchen@giantplus.com,www.giantplus.com/csr/stakeholder
71,8215,明基材料股份有限公司,明基材,光電業,－,桃園市龜山區建國東路29號,16549778,陳建志,劉家瑞,王勝興,財務長,暫缺,(03)3748800,87/07/16,99/11/12,新台幣 10.0000元,3206745140,320674514,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,唐慈杰,施威銘,BMC,"29 Jianguo E. Road, GueishanTaoyuan 333, Taiwan, R.O.C.",(03)3748884,IR@benqmaterials.com,www.benqmaterials.com,王勝興,財務長,(03)3748800,IR@benqmaterials.com,WWW.BENQMATERIALS.COM
