,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
38,4160,創源生物科技股份有限公司,創源,生技醫療業,－,台北市內湖區新湖一路36巷28號6樓,24268870,張漢東,蔡政憲,涂蕙蘭,資深經理,蔡政憲,(02)2795-1777,97/11/21,101/09/17,新台幣 10.0000元,242470160,24247016,0,0,合併,每年,股東會,中國信託商業銀行(股)公司代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,潘慧玲,黃珮娟,GGA Corp.,"6F, No28, Ln.36, Xinhu 1st Rd., Neihu Dist.,Taipei City 11494, Taiwan",(02)2793-8009,GGA@GGA.Asia,www.GGA.Asia,黃芳春,副理,(02)27951777分機1668,Lulu@GGA.Asia,www.gga.asia/tc/Overview/Investors/about_news_detail/23
39,4161,聿新生物科技股份有限公司,聿新科,生技醫療業,－,350苗栗縣竹南鎮公館里中華南路188號,16930971,楊金昌,楊金昌,涂耀仁,竹科分公司執行長,吳坤烈,037-626699,88/06/01,102/06/26,新台幣 10.0000元,526597360,52659736,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號B2,資誠聯合會計師事務所,劉倩瑜,林玉寬,BIOPTIK,"No.188, Zhonghua S. Rd., Zhunan TownshipMiaoli County 35057, Taiwan(R.O.C.)",037-620997,miko@bioptik.com.tw,http://www.bioptik.com.tw/,涂耀仁,竹科分公司執行長,03-5782999,Richard@bioptik.com.tw,http://www.bioptik.com.tw/
40,4162,智擎生技製藥股份有限公司,智擎,生技醫療業,－,台北市民生東路3段10號11樓,80264691,杜德成,王宏仁,張麒星,副總經理,吳兆升,02-25158228,91/08/12,101/09/18,新台幣 10.0000元,1465968400,146596840,0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,梁華玲,游淑芬,PEI,"11F, 10 Minsheng E. Road, Sec. 3, Taipei 104 TaiwanTaipei, Taiwan",02-25157558,info@pharmaengine.com,www.pharmaengine.com,張麒星,副總經理,02-25158228,chihsing.chang@pharmaengine.com,www.pharmaengine.com
41,4163,鐿鈦科技股份有限公司,鐿鈦,生技醫療業,－,台中市南屯區文山里精科路9號,27473348,鍾兆塤,林俊男,王錦祥,副總經理,張雅琪,04-23595336,93/10/21,101/11/15,新台幣 10.0000元,482901430,48290143,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,吳少君,曾棟鋆,INTAI,"NO.9,JINGKE RD.,NANTUN DIST.,TAICHUNG CITY 40852,TAIWAN(R.O.C.)",04-23503906,sp@mail.intai.com.tw,www.intai.com.tw,王錦祥,副總經理,04-23595336,sp@mail.intai.com.tw,http://ir.intai.com.tw/?act=interested
42,4167,松瑞製藥股份有限公司,松瑞藥,生技醫療業,－,350新竹科學園區苗栗縣竹南鎮科中路29號,80642673,漢友財務管理顧問股份有限公司代表人李香雲,陳勇發,汪乃儀,協理,林彥嵐,037-580100,93/01/30,104/09/08,新台幣 10.0000元,3168026070,316802607,0,0,個別,每年,股東會,宏遠證券股份有限公司股務代理部,02-2326-8818,10680臺北市大安區信義路四段236號3樓,資誠聯合會計師事務所,劉倩瑜,林玉寬,SLC,"No.29,Kejhong Road,Chu-Nan Site,Hsinchu Science Park,Miao-Li County,Taiwan 350,R.O.C.",037-580200,stock@saviorlifetec.com.tw,http://www.saviorlifetec.com.tw/zh/,汪乃儀,協理,037-580100#1850,stock@saviorlifetec.com.tw,http://www.saviorlifetec.com.tw/zh/investors-7
43,4168,台灣醣聯生技醫藥股份有限公司,醣聯,生技醫療業,－,新北市汐止區新台五路一段97號8樓,12683520,張東玄,楊玫君,呂耀華,副總經理,吳蒂芬,(02)2697-4168,90/02/01,101/12/18,新台幣 10.0000元,974818100,97481810,3036000,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,游淑芬,顏裕芳,GlycoNex Inc.,"8F., No.97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 22175,Taiwan",(02)2697-1168,mail@glyconex.com.tw,http://www.glyconex.com.tw/,呂耀華,副總經理,(02)2697-4168,rogerlu@glyconex.com.tw,http://www.glyconex.com.tw/investor.php
44,4173,久裕企業股份有限公司,久裕,生技醫療業,－,新北市中和區中正路880號14樓之5,05071926,傅輝東,彪士偉,王明廷,總經理特助,林怡彣,(02)8227-7999,69/06/02,102/10/31,新台幣 10.0000元,745743550,74574355,0,0,個別,每年,董事會,統一綜合證券(股)公司,(02)2746-3797,台北市東興路8號B1,安侯建業聯合會計師事務所,林琬琬,吳趙仁,ARICH,"14F-5, No. 880, Zhongzheng Rd., Zhonghe Dist.New Taipei City 23586, Taiwan, R.O.C.",(02)2222-6171,tim.wang@arich.com.tw,http://www.arich.com.tw,王明廷,總經理特助,(02)2225-1888#1688,tim.wang@arich.com.tw,http://www.arich.com.tw/big/investors_09.asp
45,4174,台灣浩鼎生技股份有限公司,浩鼎,生技醫療業,－,(11503)台北市南港區園區街3號19樓,13110677,張念慈,張念慈,張念慈,執行長,賴明添,(02)2655-8799,91/04/29,104/03/23,新台幣 10.0000元,1992793740,199279374,0,0,合併,每年,股東會,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,資誠聯合會計師事務所,鄧聖偉,梁華玲,OBI,"19F, No.3, Yuan Qu Street , Nangang Software ParkTaipei City 11503, Taiwan R.O.C",(02)2655-8798,info@obipharma.com,http://www.obipharma.com/,李淑娟,公共關係暨政府事務處處長,(02)2786-6589,slee@obipharma.com,http://www.obipharma.com/
46,4175,杏一醫療用品股份有限公司,杏一,生技醫療業,－,(33375)桃園市龜山區復興一路94號1、2樓,86649006,陳麗如,蔡德忠,王定睿,協理,吳震紝,(03)3970761,81/05/07,103/04/23,新台幣 10.0000元,352323640,35232364,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市許昌街17 號2 樓,勤業眾信聯合會計師事務所,池瑞全,郭乃華,MedFirst,"1~2F., No.94, Fuxing 1st Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",(03)3285892,ir@medfirst.com.tw,http://www.medfirst.com.tw/,王定睿,協理,(03)3970761,ir@medfirst.com.tw,https://www.medfirst.com.tw/website_module.php?website_module_classify_sn=120
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,4183,福永生物科技股份有限公司,福永生技,生技醫療業,－,(30076)新竹科學園區新竹縣寶山鄉研發三路8號,80064027,郭鳳琳,卓振輝,卓振輝,總經理,林智香,03-6686868,91/10/22,106/03/09,新台幣 10.0000元,238000000,23800000,0,0,個別,每年,股東會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,陳薔旬,梁盛泰,EPS Bio,"NO.8, R&D RD Ⅲ, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.",03-6686866,spokesman@epsbio.com.tw,http://www.epsbio.com.tw/,林智香,處長,03-6686868,ir@epsbio.com.tw,http://www.epsbio.com.tw/
49,4188,安克生醫股份有限公司,安克,生技醫療業,－,台北市復興北路167號5樓,24316471,李伊俐,李伊俐,張文嵐,財會主管(暫代),康玲華,02-27136227,97/12/26,104/03/24,新台幣 10.0000元,532214000,53221400,0,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安永聯合會計師事務所,王彥鈞,林素雯,AmCad,"5F, No.167, Fuxing N. Rd., Songshan Dist.TAIPEI,TAIWAN.R.O.C.",02-27152181,ellen.chang@amcad.com.tw,https://www.amcad.com.tw/,張文嵐,財會主管(暫代),02-27136227,maureen.chang@amcad.com.tw,https://www.amcad.com.tw/tw/investor/interested_parties
50,4192,杏國新藥股份有限公司,杏國,生技醫療業,－,宜蘭縣冬山鄉中山村中山路84號,29118865,李志文,蘇慕寰,蘇慕寰,總經理,梁家豪,(02)2764-0826,97/06/26,103/10/28,新台幣 10.0000元,1150770000,115077000,45210000,0,合併,每年,股東會,永豐金證券股務代理部,(02)2381-6288,台北市博愛路17號3樓,國富浩華聯合會計師事務所,諶清,潘金樹,SynCore,"84 CHUNG SHAN RD.,CHUNG SHAN VILLAGETUNG-SHAN SHINE , I-LAN 269 , TAIWAN.",(02)2763-3307,finance@syncorebio.com,http://www.syncorebio.com,梁家豪,財會管理處協理,02-27640826,Info@syncorebio.com,http://www.syncorebio.com/?page=Invest&item=Stakeholder&
51,4198,欣大健康投資控股股份有限公司,欣大健康,生技醫療業,－,台北市內湖區新湖一路85號7樓,54154754,李沛霖,葉治明,李典穎(代理),營運長,李典穎,(02)8792-2699,102/01/07,103/12/23,新台幣 10.0000元,805400000,80540000,38000000,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,鄧聖偉,蔡亦臺,S&S,"7F, No.85, Xinhu 1st Rd.Taipei City 114, Taiwan(R.O.C.)",(02)8792-1898,ir@swissray.com,www.swissray.com,高培修,股務經理,(02)8792-2671,ir@swissray.com,www.swissray.com
52,4702,中美聯合實業股份有限公司,中美實,化學工業,－,台北市大安區敦化南路二段七十六號十二樓,11121403,關心,關心(暫代),王志國,高級專員,林詩芸,27038496,53/01/09,84/04/21,新台幣 10.0000元,723332000,72333200,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,27023999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,阮呂曼玉,林瑟凱,ALLIED,"12TH FL., NO.76 SEC.2 TUN-HWA SOUTH ROAD.TAIPEI.10661 TAIWAN, R.O.C.",27030205,audit@aicgroup.com.tw,http://www.aicgroup.com.tw,林詩芸,財會主管,02-27038496#158,jennifer.lin@aicgroup.com.tw,http://www.aicgroup.com.tw
53,4706,大恭化學工業股份有限公司,大恭,化學工業,－,台北市南港區八德路四段778號7樓,11051504,鄧加惠,張榮華,吳美娜,財務長,吳貽靜,(02)-27859081,55/04/20,87/04/17,新台幣 10.0000元,790300930,79030093,0,0,合併,每年,股東會,中國信託商業銀行股份有限公司,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,趙永祥,鄭欽宗,TKC,"7TH FLOOR, 778, PA TE ROAD,SEC. 4,TAIPEI, TAIWAN",(02)-27850907,tkc@ms10.ur1.com.tw,www.tkc.com.tw,吳美娜,財務長,(02)-27859081 ext68,anne@tkc.com.tw,http://www.tkc.com.tw/3-1.asp
54,4707,磐亞股份有限公司,磐亞,化學工業,－,台北市新生南路一段50號11樓,05712099,王貴賢,王皆誼,陳國慶,副總經理,溫玉桃,2351-1212,71/04/06,87/05/20,新台幣 10.0000元,3280262820,328026282,0,0,個別,每年,股東會,磐亞股份有限公司,2351-1212,台北市新生南路一段50號11樓,勤業眾信會計師事務所,徐文亞,游素環,PACC,"11F,50 SEC 1 ,HSIN SHENG SOUTH RD, TAIPEI,TAIWAN R.O.C.",23972549,4707pacc@pacc.com.tw,http://www.pacc.com.tw,陳國慶,副總經理,2395-3821,stock@cmfc.com.tw,http://www.pacc.com.tw/contact_tw_1.php
55,4711,永純化學工業股份有限公司,永純,化學工業,－,台北市松江路168號11樓,35108702,蔡慶芳,林誠謙,劉慶明,總經理室協理,陳富美,(02)25620950,54/07/31,88/02/24,新台幣 10.0000元,610560000,61056000,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,游素環,池瑞全,YONG SHUN,"11F ,NO.168 SUNG CHIANG ROAD TAIPEI, TAIWAN, R.O.C.",(02)25623450,yong.shun@msa.hinet.net,www.yongshunchemical.com,劉慶明,總經理室協理,(02)2562-0950-111,chris.ming123@yahoo.com.tw,www.yongshunchemical.com
56,4714,永捷創新科技股份有限公司,永捷,化學工業,－,台南市安定區安加里258之26號,86123874,張祐銘,黃南豪,黃南豪,總經理,趙英助,06-5920381,80/08/29,89/03/27,新台幣 10.0000元,1394638180,139463818,0,0,合併,每半會計年度,董事會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,許振隆,陳惠媛,UB,"No.258-26, Anding, Anding Dist., Tainan City 74546, Taiwan (R.O.C.)",06-5923985,ub1234@ms12.hinet.net,http://www.u-best-inno.com/,趙英助,經理,06-5920381#103,ub1234@ms12.hinet.net,http://www.u-best-inno.com/
57,4716,大立高分子工業股份有限公司,大立,化學工業,－,高雄市永安區永工二路18號,85004174,洪玉升,蕭國華,洪玉升,董事長,李易展,07-2257200,59/07/21,89/03/27,新台幣 10.0000元,743095610,74309561,0,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號地下一樓,安永聯合會計師事務所,陳政初,黃世杰,DAILY,"No. 18, Yonggong 2nd Rd., Yong’an Dist.,Kaohsiung City 828, Taiwan",07-2257229,dlgl10@mail.daily-polymer.com,www.daily-polymer.com,李易展,財務主管,(07)2257200#261,dlgl10@mail.daily-polymer.com,www.daily-polymer.com
58,4721,美琪瑪國際股份有限公司,美琪瑪,化學工業,－,桃園市觀音區草漯里大同一路1號,86688957,嚴隆財,嚴隆財,蔡文勳,執行副總,嚴文志,03-4833788,81/06/30,90/03/09,新台幣 10.0000元,749863040,74986304,0,0,合併,每年,董事會,宏遠證券股份有限公司,(02)77198899,106台北市信義路四段236號3樓,勤業眾信聯合會計師事務所,邱鏞銘,施錦川,mechema,"No. 1, TA-TUNG 1st. RD., KUNG-YING DISTRICT, TAO-YUAN CITY, TAIWAN",03-4833799,info@mechema.com,www.mechema.com,蔡文勳,執行副總,03-4833788,leslie@mechema.com,http://www.mechema.com/wordpress/?page_id=547
59,4726,永昕生物醫藥股份有限公司,永昕,生技醫療業,－,(30261)新竹科學園區新竹縣竹北市生醫二路66號7樓,12905993,林榮錦,陳佩君,陳佩君,總經理,周維宜,03-6670880,90/09/28,102/12/25,新台幣 10.0000元,1533337000,153333700,18000000,0,個別,每年,股東會,群益金鼎證券(股)公司股務代理部,02-27023999,106台北巿大安區敦化南路2段97號B2,富鋒聯合會計師事務所,吳金地,戴維良,Mycenax,"7F., No. 66, Shengyi 2nd RdZhubei City, Hsinchu County, Taiwan",03-6672442,info@mycenax.com.tw,http://www.mycenax.com.tw,孫德珠,經理,03-6670880,stacy.sun@mycenax.com.tw,http://www.mycenax.com.tw
60,4728,雙美生物科技股份有限公司,雙美,生技醫療業,－,台南市新市區環東路一段31巷10號1樓,12744147,林齊國,林明毅,郭美幸,發言人,暫缺,06-5053288,90/02/06,101/01/10,新台幣 10.0000元,544630000,54463000,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義區信義路四段236號3樓,南台聯合會計師事務所,丁澤祥,蔡玉琴,Sunmax,"1F., No.10, Lane 31, Sec. 1, Huandong Rd., Sinshih Dist.,Tainan City 744, Taiwan (R.O.C.)",06-5053289,c_tsai@sunmaxbiotech.com,http://www.sunmaxbiotech.com,蔡嘉禛,副理,06-5053288,c_tsai@sunmaxbiotech.com,http://www.sunmaxbiotech.com.tw/2_4.html
61,4735,豪展醫療科技股份有限公司,豪展,生技醫療業,－,新北市三重區光復路一段78號9樓,96965874,莊明輝,紀強,紀強,總經理,陳秋桂,(02)85121568,85/05/14,100/08/16,新台幣 10.0000元,369317580,36931758,0,0,合併,每季,董事會,富邦證券股份有限公司,(02)2361-1300,台北市許昌街17號2樓,寶業聯合會計師事務所,余煒楨,王瑞呈,Avita,"9F,No.78,Sec.1,Kwang-Fu Rd.,Sanchong, New Taipei City Taiwan,R.O.C",(02)85121347,ivy_kao@avita.com.tw,http://www.avita.com.tw,莊仲杰,財務長,(02)8512-1568,frank_chuang@avita.com.tw,http://www.avita.com.tw
62,4736,泰博科技股份有限公司,泰博,生技醫療業,－,新北市五股區五工二路127號6樓,16584326,陳朝旺,陳朝旺,曾俊傑,法務經理,黃琪婷,02-66258188,87/05/11,99/12/01,新台幣 10.0000元,928235630,92823563,0,0,合併,每年,董事會,凱基證券股份有限公司,02-23892999,10044台北市中正區重慶南路一段2號5樓,勤業眾信會計師事務所,池瑞全,翁博仁,TaiDoc,"6F No.127, Wugong 2 nd RD.Wugu, Taipei County, Taiwan",02-66250288,anita@taidoc.com.tw,http://www.taidoc.com.tw,曾俊傑,法務經理,02-66258188,Jay.Tseng@taidoc.com.tw,http://www.taidoc.com.tw/taidoc-stakeholder.html
63,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
64,4741,泓瀚科技股份有限公司,泓瀚,化學工業,－,(30093)新竹市大湖路173-2號,80627878,呂(木宜)境,呂(木宜)境,陳昭菁,財務協理,李聖然,03-5181666,93/01/02,106/09/26,新台幣 10.0000元,328415840,32841584,0,0,合併,每年,董事會,富邦綜合證券股份有限公司,(02)23611300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,林政治,黃裕峰,Jetbest,"No.173-2, Dahu Rd., Xiangshan Dist.,Hsinchu City 300, Taiwan",03-5181601,IR@jetbest.com,http://www.jetbest.com,陳昭菁,財務協理,03-5181666,IR@jetbest.com,http://www.jetbest.com
65,4743,合一生技股份有限公司,合一,生技醫療業,－,台北市大安區信義路四段236號11樓,29108260,黃山內,鄭志慧,鄭志慧,總經理,蕭文慈,02-27031098,97/06/02,100/09/23,新台幣 10.0000元,3824373710,382437371,0,0,合併,每年,董事會,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,林安惠,鄭欽宗,ONENESS BIOTECH,"11F., No.236, Sec. 4, Xinyi Rd., Da' an Dist., Taipei City 106, TaiwanTaipei, Taiwan",02-27031576,onenessbio@onenessbio.com.tw,http://www.onenessbio.com,蕭文慈,財務主管,02-26558860,onenessbio@onenessbio.com.tw,http://www.onenessbio.com
66,4744,皇將科技股份有限公司,皇將,生技醫療業,－,41280台中市大里區仁化里工業九路190號,80234971,顏德新,張凱勛,林靜美,行政副總,陳翰儂,(04)2496-3666,91/08/19,107/07/12,新台幣 10.0000元,471968970,47196897,0,0,合併,每年,董事會,褔邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安侯建業聯合會計師事務所,陳燕慧,陳政學,CVC,"No. 190, Gongye 9th Rd.,Dali Dist, Taichung City 412, Taiwan",(04)3705-6555,shiny.chen@cvctechnologies.com,https://www.cvctechnologies.com.tw/,陳翰儂,財務經理,04-24963666,shiny.chen@cvctechnologies.com,https://www.cvctechnologies.com.tw/investor-area/responsibility/stakeholder.html
67,4745,合富醫療控股股份有限公司,合富-KY,生技醫療業,KY 開曼群島,"Suite 102, Cannon Place, North Sound Rd., George Town",09906168,王瓊芝,李惇,王瓊芝,董事長,蘇怡瑄,(02)2325-2008,94/11/04,102/01/30,新台幣 10.0000元,774495470,77449547,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,周寶蓮,謝秋華,CMH,"Suite 102, Cannon Place, North Sound Rd., George Town,P.O. Box 712,Grand Cayman, KY1-9006, Cayman Islands",(02)2325-0222,ir@cowealth.com,www.cowealthholding.com,蘇怡瑄,財會主管,(02)2325-2008,IR@cowealth.com,www.cowealthholding.com
68,4747,強生化學製藥廠股份有限公司,強生,生技醫療業,－,"(241)新北市三重區三和路四段77,79號",35348007,黃柏熊,黃柏熊,林俊巍,營業部經理,陳怡秀,(02)2989-4756,55/12/15,102/12/25,新台幣 10.0000元,300187500,30018750,0,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,台北市松山區東興路8號B1樓,安永聯合會計師事務所,林麗凰,徐榮煌,JCP,"NO.77,79,SECTION 4,SANHO ROAD.SANCHUNG DIST,NEW TAIPEI CITY 241,TAIWAN",(02)2971-2579,jcp@jcpjohnson.com.tw,http://www.jcpjohnson.com.tw,林俊巍,經理,02-29894756,investor@jcpjohnson.com.tw,http://www.jcpjohnson.com.tw
69,4754,國碳科技股份有限公司,國碳科,化學工業,－,338桃園市蘆竹區濱海里中圳街176號,16446422,賀東光,黃俊傑,陳佳暉,副總經理,錢若芃,03-3542168,87/05/11,105/09/28,新台幣 10.0000元,250274510,25027451,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,0227023999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,郭欣頤,寇惠植,INCA,"No. 176, Zhongzun St., Luzhu Dist., Taoyuan City 338, Taiwan (R.O.C.)TAOYUAN TW",03-3543488,market@incatech.com.tw,http://www.incatech.com.tw/,陳佳暉,副總經理,03-3544188,market@incatech.com.tw,http://www.incatech.com.tw/
70,4767,誠泰工業科技股份有限公司,誠泰科技,化學工業,－,高雄市路竹區路科三路1號,88744414,王勝義,蘇忠仁,林劍青,財務部協理,黃沛縈,(07)695-5222,72/06/13,107/10/29,新台幣 10.0000元,314150000,31415000,0,0,合併,每年,董事會,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,張青霞,邱盟捷,CHETAY,"No.1, Luke 3rd Rd., Luzhu Dist.,Kaohsiung City 821, Taiwan (R.O.C.)",(07)695-5798,info@mail.cherngtay.com,http://www.chetay.com.tw,林劍青,財務部協理,(07)695-5222,ct4767@mail.cherngtay.com,http://www.chetay.com.tw
71,4911,德英生物科技股份有限公司,德英,生技醫療業,－,台南市安南區科技五路92號,80225425,郭國華,郭國華,周省輝,稽核主管,陳姝妙,06-3840890,91/08/06,100/03/21,新台幣 10.0000元,556600000,55660000,0,0,個別,每年,股東會,華南永昌綜合證券股份有限公司,02-27186425,臺北市民生東路四段54號4樓,資誠聯合會計師事務所,林永智,田中玉,G&E,"No.92,Keji 5th Rd., Annan Dist., Tainan CityAnnan Dist., Tainan 70955, Taiwan",06-3840918,ge@geherbs.com.tw,www.geherbs.com.tw,周省輝,稽核主管,06-3840890-205,chou@geherbs.com.tw,www.geherbs.com.tw
72,5312,寶島光學科技股份有限公司,寶島科,生技醫療業,－,新北市汐止區新台五路一段97號16F,23530966,蔡國洲,蔡宜珊,張立徽,財會室副總經理,王曉萍,26972886,78/11/09,85/05/25,新台幣 10.0000元,600598980,60059898,0,0,合併,每年,股東會,元富證券股份有限公司股務代理部,27686668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,趙永祥,張青霞,FORMOSA,"16F,NO.97,Sec.1,Xintai, 5th Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C",26971166,lihui@ms.formosa-opt.com.tw,www.formosa-optical.com.tw,張立徽,財會室副總經理,26972886,lihui@ms.formosa-opt.com.tw,www.formosa-optical.com.tw
73,6130,星寶國際股份有限公司,星寶國際,生技醫療業,－,臺北市松山區南京東路5段188號9樓之12,84659035,黃坤鍵,黃坤鍵,黃筱玲,財務長,黃坤鍵,02-27132100,83/01/07,91/03/26,新台幣 10.0000元,375000000,37500000,2500000,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,國富浩華聯合會計師事務所,王戊昌,陳桂美,SIC,"9F.-12, No. 188, Sec. 5, Nanjing E. Rd., Songshan Dist.,Taipei City10571 , Taiwan R.O.C.",02-27132101,liping@genomeib.com,www.genomeib.com,黃筱玲,財務長,02-27132100,bell@genomeib.com,http://www.genomeib.com/about_a_1.html
74,6242,立康生醫事業股份有限公司(亨豐),立康,生技醫療業,－,台南巿永康區王行里環工路29號,12549828,鄭育修,鄭育修,莊祐霖,協理,林麗郁,(06)2012452,74/04/16,92/04/23,新台幣 10.0000元,222000000,22200000,14184186,0,個別,每年,股東會,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,楊朝欽,廖鴻儒,LI KANG,"No.29, Huangong Rd., Yongkang Dist.,Tainan City 71041, Taiwan (R.O.C.)",(06)2012514,likangbio@herbalmed.com.tw,http://likangbio.com,林麗郁,財務經理,(06)2012452,selena3691@herbalmed.com.tw,http://www.likangbio.com/style/frame/templates15/about.asp?lang=1&customer_id=2836&content_set=color
75,6446,藥華醫藥股份有限公司,藥華藥,生技醫療業,－,台北市南港區園區街3號13樓,70557655,詹青柳,黃正谷,林國鐘,執行長,黃荷婷,02-26557688,89/05/09,105/07/19,新台幣 10.0000元,2769035910,276903591,35626145,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,余倩如,林麗凰,PEC,"13F, No.3, YuanQu St., NanKang Dist.,Taipei 115, Taiwan",02-26557626,ir@pharmaessentia.com,http://www.PharmaEssentia.com,黃荷婷,執行長室特助,(02)26557688,ir@pharmaessentia.com,http://www.pharmaessentia.com
76,6461,益得生物科技股份有限公司,益得,生技醫療業,－,台北市內湖區瑞光路358巷36號3樓,53104031,林智暉,吳維修,洪堯國,發言人,楊千瑤,02-77218877,99/10/28,107/03/28,新台幣 10.0000元,1162790000,116279000,0,0,個別,每年,股東會,元大證券(股)公司股務代理部,02-25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,陳重成,陳招美,Intech,"3F., No.36, Ln. 358, Ruiguang Rd.,Neihu Dist., Taipei City 114, Taiwan",02-77218800,investor@intechbiopharm.com,http://www.intechbiopharm.com,洪堯國,發言人,02-77218877,investor@intechbiopharm.com,investor@intechbiopharm.com
