,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
39,6514,芮特科技股份有限公司,芮特-KY,通信網路業,KY 開曼群島,基隆市七堵區工建路1號2樓,42332136,陳淑敏,吳東義,吳東義,總經理,劉若涵,(02)24516514,103/08/18,104/12/02,新台幣 10.0000元,300153820,30015382,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃秀椿,莊碧玉,RTI,"2F No.1 Gongjian Road, Cidu DistrictKeelung City, Taiwan 206",(02)24527722,invest@rt-inc.com,www.rt-inc.com,吳東義,總經理,(02)24516514,invest@rt-inc.com,www.rt-inc.com
40,6530,創威光電股份有限公司,創威,通信網路業,－,新北市新店區寶中路119號6樓,13067290,陳文宗,陳文宗,陳鵬宇,財務經理,陳明商,(02)89111840,91/04/15,107/01/23,新台幣 10.0000元,337500000,33750000,0,0,個別,每年,股東會,宏遠證券股份有限公司,(02)2326-8818,台北市大安區信義路四段236號3樓,勤業眾信聯合會計師事務所,劉書琳,鄭淂蓁,Axcen,"6F No. 119 Baozhong Road, Xindian DistrictNew Taipei City, Taiwan R.O.C.",(02)89111825,admin@axcen.com.tw,www.axcen.com.tw,陳鵬宇,財務經理,(02)89111840,PR@axcen.com.tw,www.axcen.com.tw
41,6561,是方電訊股份有限公司,是方,通信網路業,－,台北市內湖區瑞光路68號2樓,86000036,吳彥宏,劉耀元,劉耀元,總經理,張霖棟,(02)2657-6688,80/01/19,107/06/05,新台幣 10.0000元,704701310,70470131,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,張鼎聲,郭政弘,Chief,"2F, No. 68, Ruiguang Rd., Nei-hu Dist.,Taipei City, Taiwan",(02)2792-0087,ir_chief@chief.com.tw,www.chief.com.tw,劉耀元,總經理,(02)2657-6688,ir_chief@chief.com.tw,www.chief.com.tw
42,6588,東典光電科技股份有限公司,東典,通信網路業,－,宜蘭縣蘇澳鎮德興七路14號,70507419,陳正德,周彧民,蘇立群,副董事長,周彧民,03-9908671,89/05/15,109/07/01,新台幣 10.0000元,267008250,26700825,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃明宏,蘇彥達,EOC,"No.14, Dexing 7th Rd., Su’ao TownshipYilan County 270, Taiwan (R.O.C.)",03-9908553,service@east-tender.com,www.east-tender.com,蘇立群,副董事長,02-2701-7309,ir@east-tender.com,http://www.east-tender.com/NewVer5/about_us/about_us1.html
43,8034,榮群電訊股份有限公司,榮群,通信網路業,－,新竹科學工業園區工業東九路五號３樓,86001464,王慶橖,王慶橖,黃鳳珠,財務長,王藝錚,03-5788693,81/04/20,93/05/06,新台幣 10.0000元,628737250,62873725,0,0,合併,每年,股東會,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3F,資誠聯合會計師事務所,江采燕,李典易,OPNET,"3F, No.5,Industry E, Rd. IX, Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.",03-5789788,ir@opnet.com.tw,www.opnet.com.tw,黃鳳珠,財務長,03-5788693-500,spokesperson@opnet.com.tw,http://www.opnet.com.tw/tw/InvestorRelations.html
44,8048,德勝科技股份有限公司,德勝,通信網路業,－,台北市南港路三段50巷1號3樓,05094603,林坤銘,楊育哲,王鵬森,副執行長,陳雲珍,02-27853961,70/07/14,98/09/08,新台幣 10.0000元,544712060,54471206,0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,10365台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,林淑如,張淳儀,RUBYTECH,"3/F, NO.1, LANE 50, NAN KANG RD., SEC.3,TAIPEI, TAIWAN. R.O.C.",02-27863012,rubytech@mail.rubytech.com.tw,www.rubytech.com.tw,王鵬森,副執行長,02-27853961,spokesman@mail.rubytech.com.tw,http://www.rubytech.com.tw/rubytech/investors/
45,8059,凱碩科技股份有限公司,凱碩,通信網路業,－,新北市深坑區北深路三段141巷14號,16631735,章瑛,章瑛(代理),吳麗美,協理,待委任,02-2267-3858,87/06/26,99/03/16,新台幣 10.0000元,1886180000,188618000,102500000,0,合併,每年,董事會,元富證券股份有限公司股務代理部,02-2768-6668,台北市松山區光復北路11巷35號地下一樓,資誠聯合會計師事務所,徐聖忠,吳漢期,CTI,"No.14, Ln.141, Sec.3, Beishen Rd.,Shenkeng, New Taipei City 222004, Taiwan",02-2664-0102,CTI_shareholder@castlenet.com.tw,http://www.castlenet.com.tw,吳麗美,協理,02-2267-3858 #28808,CTI_shareholder@castlenet.com.tw,http://www.castlenet.com.tw/company/stakeholder.htm
46,8089,康全電訊股份有限公司,康全電訊,通信網路業,－,新北市三重區重新路5段609巷10號3樓之1,23727877,任冠生,邱裕昌,王淑靜,財務長,廖允武,29998261,79/04/07,109/09/23,新台幣 10.0000元,572963270,57296327,0,0,合併,每年,股東會,康和綜合證券股份有限公司,02-8787-1118,110台北市信義區基隆路一段176號B1,勤業眾信聯合會計師事務所,龔則立,陳致源,Comtrend,"3F-1, 10 Lane 609, Chung Hsin Road, Section 5Sanchong Dist., New Taipei City, Taiwan",29998497,Spokesperson@comtrend.com,www.comtrend.com,楊舒涵,主任,02-29998261,Spokesperson@comtrend.com,www.comtrend.com/tw/shareholder/2-7.html
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,8097,常珵科技股份有限公司,常珵,通信網路業,－,新北市樹林區博愛街236號1樓,22206879,林銜錄,林銜錄,李靜宜,財務主管,吳秀齡,02 86857300,75/06/17,93/03/01,新台幣 10.0000元,386743060,38674306,4000000,0,合併,每年,股東會,台新證券股務代理部,02 25048125,台北市建國北路一段96號地下一樓,日正聯合會計師事務所,陳世元,陳燦煌,ATW,"1F., No.236, Bo’ai St.Shulin Dist., New Taipei City , Taiwan",02 86856178,mail@atw.com.tw,www.atw.com.tw,李靜宜,財務主管,02-86857300分機8188,jane@atw.com.tw,www.atw.com.tw
49,8171,天宇工業股份有限公司,天宇,通信網路業,－,新北市新店區民權路130巷8號5樓,38426929,吳祖榆,吳祖璋,劉奇威,副總經理,吳祖璋,02-2218-7688,72/10/01,100/12/19,新台幣 10.0000元,587232300,58723230,0,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,黃惠敏,楊啟聖,Formosa,"5F,NO.8,Lane130,Ming Chuan Rd., Hsin Tien Dist., New Taipei City,Taiwan",02-2218-5428,feii@ms4.hinet.net,http：//www.feii.com.tw,劉奇威,副總經理,2218-7688,reggiel@feii.com.tw,http：//www.feii.com.tw
50,8176,智捷科技股份有限公司,智捷,通信網路業,－,30078新竹市科學工業園區新安路8號5樓,84149408,凡恩科技股份有限公司,吳佳芳,吳佳芳,總經理,牙璽鈞,03-5777364,84/03/10,102/06/25,新台幣 10.0000元,725000000,72500000,0,0,合併,每年,董事會,永豐金證券(股)公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,涂嘉玲,劉榮進,ZCOM,"5F,NO.8 HSIN-ANN RD,HSINCHU SCIENCE PARK,HSINCHU TAIWANHsinchu,Taiwan R.O.C.",03-5773359,investor@zcom.com.tw,www.zcom.com.tw,吳佳芳,總經理,03-5777364,investor@zcom.com.tw,www.zcom.com.tw
