,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
39,6234,高僑自動化科技股份有限公司,高僑,光電業,－,台中市437大甲區日南里工七路1號,23712277,李義隆,李義隆,黃正雄,財務主管,王靖淇,04-26822168,79/05/02,92/03/12,新台幣 10.0000元,1003863980,100386398,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23148800,台北市100重慶南路一段2號5樓,安侯建業聯合會計師事務所,陳政學,張字信,TERA AUTO,"No.1 Industrial Park 7Rd., Tachia,Taichung Hsien, Taiwan, R.O.C.",04-26820567,financial@teraauto.com.tw,http://www.teraauto.com.tw/,黃正雄,財務主管,04-791-1189 ext.868,c9094@teraauto.com.tw,http://www.teraauto.com.tw/ab.php?id=117
40,6244,茂迪股份有限公司,茂迪,光電業,－,新北市深坑區北深路3段248號6樓,20889546,曾永輝,葉正賢,王丁召,財務長,朱宜珊,(06)5050789,70/06/03,92/05/15,新台幣 10.0000元,3550418750,355041875,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃明宏,陳玫燕,MOTECH,"6F, No. 248, Sec. 3, Bei-Shen Road, Shen-Keng DistrictNew Taipei City,Taiwan",(06)5051789,ir@motech.com.tw,www.motech.com.tw,朱宜珊,經理,06-5050789,ir@motech.com.tw,https://www.motech.com.tw/supplier_supports.php
41,6246,臺龍電子股份有限公司,臺龍,光電業,－,新北市新莊區思源路332巷7號3樓,12386388,陳志龍,陳志龍,楊璧紅,財務部協理,舒逸豪,(02)22772828,71/11/13,92/06/18,新台幣 10.0000元,371092250,37109225,22405330,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,(02)27186425,臺北市民生東路4段54號4樓,德昌聯合會計師事務所,陳文彬,陳裕勳,TTFIC,"3F., No. 7, Ln. 332, Siyuan Rd., Xinzhuang Dist., New Taipei City 242, TaiwanNEW TAIPEI CITY, TAIWAN. R.O.C.",(02)22990520,tl-sales@tai-lon.com,www.tai-lon.com,楊璧紅,財務部協理,02-22772828,tl-sales@tai-lon.com,www.tai-lon.com/investor/investor_cid6.html
42,6419,京晨科技股份有限公司,京晨科,光電業,－,新北市中和區中正路909號10樓,28212547,楊文彬,楊文彬,楊文彬暫代,總經理,楊文彬,(02)77392260,95/08/17,103/12/29,新台幣 10.0000元,131591700,13159170,2725997,0,合併,每年,股東會,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,陳盈如,連淑凌,NUUO,"10F., No.909, Zhongzheng Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",(02)87732260,efin@nuuo.com,http://www.nuuo.com,謝秉暾,經理,(02)-77392260,anderson_hsieh@nuuo.com,http://www.nuuo.com/CompanyNode.php?node_id=8#1
43,6556,勝品電通股份有限公司,勝品,光電業,－,桃園市桃園區大誠路 10 號,53184695,李宏銘,林貞宏,林貞宏,總經理,吳聲芳,03-3628528,99/10/07,106/10/31,新台幣 10.0000元,287500000,28750000,5750000,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北巿建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,陳彥君,鄭欽宗,Topview,"No.10, Dacheng Rd., Taoyuan Dist.,Taoyuan City 330, Taiwan, ROC.",03-3648528,pr@topviewcorp.com,www.topviewcorp.com,林貞宏,總經理,033628528,pr@topviewcorp.com,www.topviewcorp.com
44,6560,欣普羅光電股份有限公司,欣普羅,光電業,－,新北市新莊區思源路23號6F,70643081,陳義文,陳義文,劉繼鴻,副總經理,陳義文,02-89944718,88/10/05,106/01/24,新台幣 10.0000元,206997720,20699772,0,0,個別,每年,股東會,日盛證券(股)公司股務代理部,02-25419977,台北市中山區南京東路二段85號7F,勤業眾信聯合會計師事務所,蔡美貞,葉東煇,APPROPHO,"6F, No.23, Siyuan Rd.Xinzhuang Dist., New Taipei City, Taiwan",02-89944716,appro@appropho.com,http://www.appropho.com,劉繼鴻,副總經理,02-89944718,charles@appropho.com,http://www.appropho.com
45,7402,邑錡股份有限公司,邑錡,光電業,－,台北市內湖區洲子街105及107號4樓,80538664,陳世哲,陳世哲,周裕欽,品牌行銷部經理,謝螢玉,02-87510306,92/11/06,104/12/29,新台幣 10.0000元,248228480,24822848,0,0,個別,每年,股東會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,邱政俊,簡明彥,Brinno,"4F.,No.105&107, Zhouzi St.,Taipei City 11493, Taiwan (R.O.C)",02-87510549,carol@brinno.com,www.brinno.com,周裕欽,品牌行銷部經理,02-87510306,gary@brinno.com,http://www.brinno.com/tw/stakeholder
46,8049,晶采光電科技股份有限公司,晶采,光電業,－,新北市汐止區新台五路一段116號4樓,16440433,蘇漢傑,陳志湧,陳科宏,財務長,黃秋凌,(02)2696-7269,87/03/17,93/02/02,新台幣 10.0000元,1182798080,118279808,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,李慈慧,郭欣頤,AMPIRE,"4th/FL. No. 116, Sec. 1, Hsin-Tai 5th Rd., Hsi-Chih city,Taipei Hsien, Tawian, R.O.C.",(02)2696-7196,pure.yang@ampire.com.tw,www.ampire.com.tw,陳科宏,財務長,(02)2696-7269#2300,investor@ampire.com.tw,http://www.ampire.com.tw/tc/p9-shareholder.asp
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,8064,東捷科技股份有限公司,東捷,光電業,－,南部科學園區台南市新市區南科六路9號,16491312,嚴瑞雄,陳贊仁,陳贊仁,總經理,黃偉宗,(06)5051188,87/05/01,95/09/25,新台幣 10.0000元,1648178360,164817836,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,劉裕祥,許瑞軒,CONTREL,"NO.9,Nan-Ke 6th Rd.,Tainan Science-Based Industrial Park Tainan City, TaiwanTainan City, Taiwan",(06)5051195,ir@contrel.com.tw,www.contrel.com.tw,黃偉宗,特助,(06)5051188,ir@contrel.com.tw,www.contrel.com.tw
49,8069,元太科技工業股份有限公司,元太,光電業,－,新竹市科學園區力行一路3號,22099890,李政昊,甘豐源,陳樂群,財務長,張元培,03-5643200,81/06/16,93/03/30,新台幣 10.0000元,11404047150,1140404715,60000000,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,黃惠敏,邵志明,EIH,"3, LI SHIN RD. 1, SCIENCE-BASED. INDUSTRIAL PARK HSINCHU, TAIWAN, R.O.C.",03-5795072,ir@eink.com,www.eink.com,陳樂群,財務長,03-5643200,ir@eink.com,http://tw.eink.com/csr.html?type=communication
50,8087,華鎂鑫科技股份有限公司,華鎂鑫,光電業,－,110404台北市信義區松高路1號10樓之1,16203494,林麗珍,許曜廷,楊慶堂,董事,邱美雅,02-27099889,86/08/22,93/02/25,新台幣 10.0000元,290689650,29068965,0,0,合併,每年,股東會,日盛證券股份有限公司股務代理部,(02)25419977,台北市中山區南京東路二段85號7樓,資誠聯合會計師事務所,吳郁隆,黃世鈞,HM,"10F-1, No. 1, Songgao Rd.Xinyi Dist., Taipei City, Taiwan, ROC",02-27099997,maggie_wu@homenema.com,www.homenema.com,邱美雅,總經理特助,02-27099889 ext 859,public_gm@homenema.com,http://www.homenema.com/links.htm
51,8111,立碁電子工業股份有限公司,立碁,光電業,－,238新北市樹林區博愛街238號,23378792,童義興,童義興,黃冠甄,稽核主管,周文宗,02-77036000,78/06/27,93/02/09,新台幣 10.0000元,1091022230,109102223,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,02-2586-5859,103台北市大同區承德路三段210號地下一樓,國富浩華聯合會計師事務所,林志隆,王戊昌,LIGITEK,"No.238,Bo'ai StShulin District, New Taipei City R.O.C.",02-77036288,coco_huang@mail.ligitek.com,http://www.ligitek.com,黃冠甄,稽核主管,02-77036166,coco_huang@mail.ligitek.com,http://www.ligitek.com
52,8240,華宏新技股份有限公司,華宏,光電業,－,高雄市前金區中正四路235號11樓6-7室,83428825,張瑞欽,葉清彬,葉清彬,總經理,張毓仁,07-9717777,62/08/09,94/06/23,新台幣 10.0000元,1000044140,100004414,0,0,合併,每年,股東會,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,陳珍麗,許瑞軒,WAH HONG,"6&7,11F,NO.235,Chung Cheng 4th Road Kaohsiung,Taiwan,R.O.C",07-9717787,ir@wahhong.com,https://www.wahhong.com,袁若綺,高級管理師,07-9717777#67812,ir@wahhong.com,https://www.wahhong.com/sta.html
